id,source,title,company,location,description,url,date_collected,date_posted,pre_label,label,labeled_at
1253f9fd03a5,adzuna,Senior Full Stack AI Engineer,Alloy Therapeutics,"Basel, Basel-Stadt","The Company We are Alloy Therapeutics— a biotechnology ecosystem company empowering the global scientific community to make better medicines together. Through a community of partners, we democratize access to pre-competitive tools, technologies, services, and company creation capabilities that are foundational for discovering and developing therapeutic biologics. The company facilitates affordable, non-exclusive access to the entire drug discovery community from academic scientists, small and m…",https://www.adzuna.ch/details/5549262853?utm_medium=api&utm_source=239784f1,2026-03-02,2025-12-19,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:25:42.458984
f3a4189716a9,adzuna,.NET and React Developer,Job-Room,Genf,"* Trading environment * Senior position  About Our Client  Our client is a trading company located in Switzerland  Job Description  VISUALIZATION LAYER LEADERSHIP: Provides technical leadership and overall delivery accountability for the CRR risk visualization layer, guiding design decisions and ensuring consistent, high-quality implementation across the team. RISK VISUALIZATION DELIVERY: Designs and implements user-facing risk reporting capabilities that enable efficient visualization and expl…",https://www.adzuna.ch/details/5640882549?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-22,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:25:44.538860
229f7bc75700,adzuna,"Senior Research & Radar Signal Processing Engineer (Edge, ML-Enabled) 80-100% (m/w/d)",QUMEA AG,Solothurn,"Arbeitsort: Schweiz: Solothurn, Hybrid Start: Nach Vereinbarung, unbefristet Über uns: QUMEA ist der Pionier im digitalen Mobilitäts-Monitoring für Gesundheitsinstitutionen. Wir stehen für Innovation und Fortschritt im Gesundheitswesen und setzen neue Standards in der Patientensicherheit. Unser radarbasiertes System misst kontaktlos und anonym menschliche Bewegung im Patientenzimmer. Pflegende wissen automatisch und rund um die Uhr, wie es ihren Patienten geht und erfahren in Echtzeit, wenn die…",https://www.adzuna.ch/details/5593849236?utm_medium=api&utm_source=239784f1,2026-03-02,2026-01-21,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:26:44.580469
049367042753,adzuna,"AI & MLOps Engineering Consultant (Experienced, German-speaking)",Machine Learning Architects Basel,Schweiz,"At Machine Learning Architects Basel (MLAB), we assist and empower people and organizations in designing, building, and operating reliable data and machine learning solutions. In doing so, our data and AI journeys and effective solution patterns enable our customers to operationalize, scale, and continuously deliver data and AI products beyond the pilot and prototype stages . These patterns and frameworks revolve not only around the latest technologies but also consider role, skills, and proces…",https://www.adzuna.ch/details/5091039655?utm_medium=api&utm_source=239784f1,2026-03-02,2025-03-13,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:26:46.083931
381af7e79436,adzuna,"Principal Scientist, Statistics and Data Science",Roche,Schweiz,"At Roche you can show up as yourself, embraced for the unique qualities you bring. Our culture encourages personal expression, open dialogue, and genuine connections, where you are valued, accepted and respected for who you are, allowing you to thrive both personally and professionally. This is how we aim to prevent, stop and cure diseases and ensure everyone has access to healthcare today and for generations to come. Join Roche, where every voice matters. The Position Principal Scientist in St…",https://www.adzuna.ch/details/5597849745?utm_medium=api&utm_source=239784f1,2026-03-02,2026-01-23,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:26:57.997500
0a0b8edbb2eb,adzuna,Section Lead Process Science and Data Flow,Roche,Schweiz,"At Roche you can show up as yourself, embraced for the unique qualities you bring. Our culture encourages personal expression, open dialogue, and genuine connections, where you are valued, accepted and respected for who you are, allowing you to thrive both personally and professionally. This is how we aim to prevent, stop and cure diseases and ensure everyone has access to healthcare today and for generations to come. Join Roche, where every voice matters. The Position At Roche you can show up …",https://www.adzuna.ch/details/5650529601?utm_medium=api&utm_source=239784f1,2026-03-02,2026-03-01,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:27:16.287638
c14fcc35cb13,adzuna,"Sr. GenAI & ML Specialist Solutions Architect, ASPI Auto & Manufacturing",AWS EMEA SARL  - G96,Zürich,"Are you a customer-obsessed builder passionate about helping customers achieve their full potential? Do you have the business acumen and technical pre-sales expertise to help customers evaluate, design, and adopt AWS as their strategic platform for Generative AI and ML workloads? Do you enjoy building impactful AI solutions? Join the Worldwide Specialist Organization (WWSO) within the Data & AI Specialists team for Automotive & Manufacturing as a Senior Generative AI & ML Specialist Solutions A…",https://www.adzuna.ch/details/5644501649?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-25,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:27:19.201693
9eca9d089ddc,adzuna,BI System Specialist,EPFL,"Chavannes-près-Renens, Ouest Lausannois","EPFL, the École polytechnique fédérale de Lausanne, is one of the most dynamic university campuses in Europe and ranks among the top 20 globally in many academic rankings. EPFL has over members of staff who bring to life the three main missions of the School: research and education. The EPFL campus offers an exceptional working environment at the heart of a community of more than people, including nearly students and researchers from over 120 different countries. Mission EPFL faces major challe…",https://www.adzuna.ch/land/ad/5581940435?se=8EL3akMW8RG8o42S04HE_g&utm_medium=api&utm_source=239784f1&v=019DF0DD6413FB7D40E7BE248585375165EE8781,2026-03-02,2026-01-13,BI_ANALYTICS,BI_ANALYTICS,2026-03-02T16:27:21.587647
8b1ec88cc8ae,adzuna,Protocol Risk Engineer,Rockstar Recruiting AG,Zürich,"Salary: CHF 130’000 - 150’000 per year Requirements: Strong quantitative skills: Python, SQL, Excel Hands-on experience with DeFi protocols (lending, perpetuals, stablecoins) Exposure to EVM chains or Solana Working knowledge of risk frameworks and risk metrics Regular use of AI tools to augment analysis and workflows Responsibilities: Develop and maintain data pipelines for DeFi lending markets and RWAs Build and operate capital, liquidity, and exposure models Convert qualitative and operation…",https://www.adzuna.ch/details/5650917496?utm_medium=api&utm_source=239784f1,2026-03-02,2026-03-02,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:27:23.970327
9f553a151dd4,adzuna,IT Specialist - Interfaces and Data,Transports publics fribourgeois  SA,"Givisiez, Saane","Mobility is the reason for the existence of the TPF group since It currently covers the entire canton of Fribourg, with its trains, regional buses, and urban lines. To be even closer to its users, the TPF group transforms X into places of residence and activity and invests in It is organized in a holding structure to ensure transparency in its financing. To support the activities of TPF Holding, we are looking for a: Specialist - Interfaces and Data (%) Do you enjoy action and want to join a st…",https://www.adzuna.ch/land/ad/5636317902?se=BDhBbUMW8RGwgJYN2d8ObQ&utm_medium=api&utm_source=239784f1&v=A3FEDC5087021CF1421ACCA5EAA606D60814F9FC,2026-03-02,2026-02-19,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:29:47.292981
12568dba2e29,adzuna,Data Scientist,Job-Room,"Basel, Basel-Stadt","Data Scientist  (m/f/d) Freelance/temporary employment for a project Basel Stadt Start date: asap Reference number: 863771/1  Responsibilities  * Maintain and troubleshoot data integration pipelines to ensure stable data flow into AI and analytics systems * Support model development by assisting with training, validation, and optimization of machine learning workflows * Conduct data analysis to extract insights and provide clear reports supporting R&D research questions * Solve technical chall…",https://www.adzuna.ch/details/5649452353?utm_medium=api&utm_source=239784f1,2026-03-02,2026-03-01,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:30:03.085491
e7d61cd37af5,adzuna,Fullstack Data Scientist - Deutschsprachig,Rockstar Recruiting AG,Zürich,"Salary: CHF 100’000 - 130’000 per year Requirements: Vielseitige Aufgaben: Übernehmen Sie Verantwortung im Data Engineering und Data Science Bereich. Data Engineering: Aufbau und Betrieb des Data Warehouses, Entwicklung von Data Pipelines, Integration verschiedener Datenquellen. Data Science: Anwendung von ML-Konzepten, Modellierungstechniken, E-Commerce-ML-Erfahrung. Profil: Mehrjährige Datenanalyse- und -verwaltungserfahrung, Projektmanagement- und Teamführungskompetenz, relevanter Abschluss.…",https://www.adzuna.ch/details/5650917239?utm_medium=api&utm_source=239784f1,2026-03-02,2026-03-02,DATA_ENGINEERING,DATA_ENGINEERING,2026-03-02T16:30:05.959250
cae14b91bbaa,adzuna,"Data Engineering Specialist - Global, based in Amman (Link for External Applicants)",IMPACT Initiatives,"Onex, Genf","Description OVERVIEW Position: Data Engineering Specialist Department: Global Programmes, Research & Communications Duration: 9 months (with potential for extension) Start date: 05 January 2026 Location: Amman, Jordan In 2025, IMPACT established a global Data Team to transform how data is produced, processed, and used within the organization and the wider humanitarian sector. The Data Specialist, under the supervision of the Senior Data Specialist, will play a key role in advancing IMPACT’s dat…",https://www.adzuna.ch/details/5503769983?utm_medium=api&utm_source=239784f1,2026-03-02,2025-11-19,DATA_ENGINEERING,DATA_ENGINEERING,2026-03-02T16:30:08.813891
995006ad8b1d,adzuna,Senior AI/ML Platform Engineer,IMTF,Schweiz,"As a leading global software product company in the field of Compliance & Automation, IMTF Group develops cutting-edge RegTech solutions with a focus on Anti-Money Laundering and Anti-Fraud. We are dedicated to automating manual processes through the use of machine learning and data science, ensuring our clients have the most efficient and effective compliance solutions on the market. We value innovation, excellence, and continuous learning at IMTF Group. We provide a dynamic, collaborative wor…",https://www.adzuna.ch/details/5610343177?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-02,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:30:15.002020
e99304f2d5fc,adzuna,Data Scientist,Randstad,"Basel, Basel-Stadt","Jobdescription Are you a Data Scientist with 3–5 years of experience who bridges the gap between robust data engineering, scientific discovery, and machine learning optimization? If yes, this role is for you General Information: Start Date:asap Latest Possible Start Date:1.04.2026 Planned Duration of Employment: 12 months Extension (for temporary contracts): rather unlikely Workload:100% Home Office: at least 50% on-site desired Travel:no Team: 2 people Working Hours: Standard Tasks & Responsib…",https://www.adzuna.ch/details/5646913793?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-27,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:30:16.769309
8a5ff94a1047,adzuna,"Software Engineer, Backend",Adaptyv,Schweiz,"Adaptyv is building an automated lab thats let AI agents run biology experiments. We're entering the era of agentic science where AI models can now design novel proteins, propose hypotheses, and iterate on experimental results. But they can't run the experiments themselves - that's still a manual, months-long process. We're building the infrastructure that gives AI agents access to the physical world. Today, over 50 companies are already running their wet lab experiments on Adaptyv, ranging fro…",https://www.adzuna.ch/details/5645474127?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-25,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:30:18.562462
a621a9913dac,adzuna,"Senior Security Software Engineer, D&R Platform",Anthropic,Schweiz,"About Anthropic Anthropic’s mission is to create reliable, interpretable, and steerable AI systems. We want AI to be safe and beneficial for our users and for society as a whole. Our team is a quickly growing group of committed researchers, engineers, policy experts, and business leaders working together to build beneficial AI systems. About the Role We're seeking an exceptional engineer to join Anthropic's Detection Platform team to build and scale our next-generation security analytics infras…",https://www.adzuna.ch/details/5589783456?utm_medium=api&utm_source=239784f1,2026-03-02,2026-01-17,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:30:20.969832
97de73bcaab7,adzuna,"Senior Security Software Engineer, eBPF & Security Sensors",Anthropic,Schweiz,"About Anthropic Anthropic’s mission is to create reliable, interpretable, and steerable AI systems. We want AI to be safe and beneficial for our users and for society as a whole. Our team is a quickly growing group of committed researchers, engineers, policy experts, and business leaders working together to build beneficial AI systems. About the Role We're seeking an exceptional engineer to join Anthropic's Detection Platform team to build and scale our next-generation security analytics infras…",https://www.adzuna.ch/details/5619724331?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-07,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:30:22.454432
1213848fa29e,adzuna,Senior Cloud AI Engineer,Adobe,"Basel, Basel-Stadt","Our Company Changing the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences! We’re passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen. We’re on a mission to hire the very best and are committed to creating exceptional employee experiences wher…",https://www.adzuna.ch/details/5624882904?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-11,TO_REVIEW,DBA_INFRA,2026-03-02T16:30:40.545571
17511a68c5ba,adzuna,Senior AI Engineer Self-Supervised Learning,RIVR,Zürich,"RIVR is a Swiss robotics company pioneering Physical AI and robotic solutions to revolutionize last-mile delivery, giving 1 human the power of 1000. Through the combination of artificial neural networks and innovative robot designs with wheels and legs, RIVR aims to enhance efficiency, sustainability, and scalability in last-mile delivery. Founded as Swiss-Mile, the company rebranded to RIVR in 2025 to better reflect its mission of driving the future of intelligent robotics. Join our innovative…",https://www.adzuna.ch/details/5487305909?utm_medium=api&utm_source=239784f1,2026-03-02,2025-11-08,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:30:45.000394
dda85d0cb330,adzuna,University Graduate – Application Engineer 100% (f/m/d),Julius Baer,Zürich,"At Julius Baer, we celebrate and value the individual qualities you bring, enabling you to be impactful, to be entrepreneurial, to be empowered, and to create value beyond wealth. Let’s shape the future of wealth management together. Kick-start your career with Julius Baer’s Graduate Programme – October 2026 Are you about to complete your master’s degree or recently graduated and ready to turn ambition into impact? At Julius Baer, we empower graduates to shape the future of wealth management. O…",https://www.adzuna.ch/details/5628535451?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-13,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:30:50.138508
49e862abb87d,adzuna,Engineering Internship - AI/Data,Omnilex,Zürich,"About You You’re in the final stretch of your studies (in particular graduated Master’s student or close to graduation) and you want a hands-on internship where you build real AI/data systems that ship to production. You enjoy working with messy data, writing solid code, and running experiments to improve search and LLM-powered features. You learn fast, take ownership, and like collaborating closely with a small team.  About Omnilex Omnilex is a young dynamic AI legal tech startup with its roo…",https://www.adzuna.ch/details/5647302452?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-27,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:30:54.698189
7be05fa72555,adzuna,Python Software Engineer - Digital Assets,IMC,Schweiz,"IMC has a strong presence in traditional Finance and has been expanding into Crypto over the last years. Through its overseas affiliates, IMC provides liquidity and trades on many cryptocurrency exchanges and DeFi protocols. You can expect a dynamic, fast-paced environment that delivers a steady stream of challenges and opportunities, with one of the most exciting aspects of the job being our quick feedback loop in the research, development and deployment of strategies. As a Python Software Eng…",https://www.adzuna.ch/details/5407077662?utm_medium=api&utm_source=239784f1,2026-03-02,2025-09-19,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:30:56.169342
5a4fe4c2fa86,adzuna,Customer Success Engineer,Caplena,Zürich,"This role is suitable for experienced candidates who enjoy combining technical problem-solving with working closely with customers. You will play a key role in ensuring customers are technically successful with Caplena, from onboarding to long-term usage, while working closely with Customer Success and Product teams. You will be at the center of how customers experience Caplena technically. Your work will directly impact: how fast customers go live, how successful they are in using the product,…",https://www.adzuna.ch/details/5638917558?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-20,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:30:57.740217
a03329fbf7e5,adzuna,Quant Developer / Researcher – Trading,Rockstar Recruiting AG,Zürich,"Salary: CHF 140’000 - 180’000 per year Requirements: 4 years of professional experience in quantitative development/research, or trading systems Strong programming skills in C++ or C# (Python/Java/.NET is a plus) Experience working close to trading, research, or front-office teams Solid understanding of financial markets, trading workflows, or systematic strategies Proven ability to design and maintain production-grade systems Strong problem-solving skills, ownership mindset, and attention to q…",https://www.adzuna.ch/details/5650917441?utm_medium=api&utm_source=239784f1,2026-03-02,2026-03-02,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:31:03.776807
7db38922bbf2,adzuna,Data Scientist (m/f/d),Work Selection AG,"Basel, Basel-Stadt","Work Selection AG As a first-tier supplier to our renowned business partner F. Hoffmann-La Roche Ltd. in Basel, we are currently looking for a motivated and dedicated Data Scientist for a temporary assignment of 12 months. Tasks & Responsibilities - Maintain Data Integration Tools: Manage and troubleshoot our existing data integration pipelines that feed our AI models, ensuring data quality and availability - Support AI Development: Collaborate with the R&D team to support the ongoing training,…",https://www.adzuna.ch/details/5646975096?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-27,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:31:09.124618
c5b6a6ea7624,adzuna,"Software Engineer Focus AI (m/f, 100%)",Job-Room,Zürich,"Job Informationen  Location: Zurich, hybrid Workload: Full-time Your tasks: Responsibilities Product Strategy: Own the AI strategy for a core part of the product, using your product sense to turn customer pain points into elegant automated solutions. Agentic Systems: Prototype and deploy production-grade agents-from advanced unstructured document parsers to natural language query engines on top of our live databases. Feedback Loop: Set up the infrastructure to serve models, collect production …",https://www.adzuna.ch/details/5634137874?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-18,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:31:12.310018
f96ce37655f9,adzuna,Data Scientist (m/f/d),Job-Room,"Basel, Basel-Stadt","Seniority Level Mitarbeiter Berufskategorie IT Stellenprozent 100 % Jobtyp Temporär Referenz-Nr. AFE-IT-T-51049  Beschreibung  As a first-tier supplier to our renowned business partner F. Hoffmann-La Roche Ltd. in Basel, we are currently looking for a motivated and dedicated Data Scientist for a temporary assignment of 12 months.  Tasks & Responsibilities  * Maintain Data Integration Tools: Manage and troubleshoot our existing data integration pipelines that feed our AI models, ensuring data qu…",https://www.adzuna.ch/details/5648246718?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-28,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:31:13.501227
8644a531419c,adzuna,"Data Science Internship in Business Functions - Ground Operations(limited 6 months, 80-100%, all genders)",Job-Room,"Oberembrach, Bülach","Join our Business Functions team as a Data Science Intern and help transform airline ground operations through Python, Azure, automation, and scalable data pipelines. Gain hands-on experience across data engineering, analytics, and visualization while contributing to the complex and dynamic process chain behind airline operations. Starting date: March 15, 2026 Join our Business Functions team as a Data Science Intern and help transform airline ground operations through Python, Azure, automation…",https://www.adzuna.ch/details/5634089026?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-18,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:31:46.664068
4bbc8353b481,adzuna,Member of Technical Staff (Backend & Infrastructure),Jua,Zürich,"Overview Physical AI, a real model of the world, is the next trillion dollar opportunity and a foundational pillar for energy, robotics and superintelligence. At Jua we are building it now. Our models already run on four continents and help power the energy buildout needed to support ever larger intelligence. We are assembling a world-class team of researchers and entrepreneurial minds to turn this model into reality at global scale. If you want the opportunity of your life, come build physical…",https://www.adzuna.ch/details/5635191185?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-18,TO_REVIEW,DBA_INFRA,2026-03-02T16:32:14.790983
7aff16c8ab19,adzuna,Data Operations Manager (m/f/d),Job-Room,"Dagmersellen, Willisau","At JTI we celebrate differences, and everyone truly belongs. 46,000 people from all over the world are continuously building their unique success story with us. 83% of employees feel happy working at JTI. To make a difference with us, all you need to do is bring your human best.   What will your story be? Apply now! Learn more: jti.com     *Please, apply until the 20th of February 2026 * Data Operations Manager (m/f/d) Position: We-re looking for a Data Operations Manager who ensures that relia…",https://www.adzuna.ch/details/5630593360?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-15,NOT_RELEVANT,NOT_RELEVANT,2026-03-02T16:32:20.801396
85693fee9472,adzuna,Senior Microsoft & SAP Integration Architect (m/f/d) (80-100%),Accelleron,Schweiz,"Accelleron is accelerating sustainability in the marine and energy industries as a global technology leader in turbocharging, fuel injection, and digital solutions for heavy-duty applications. Building on a heritage of over 100 years as a trusted industry partner, the company serves customers in more than 100 locations in over 50 countries. Accelleron’s 3,000 employees are continuously innovating to deliver best-in-class products, services, and solutions that are mission-critical for the energy…",https://www.adzuna.ch/details/5505826448?utm_medium=api&utm_source=239784f1,2026-03-02,2025-11-20,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:32:23.772320
08a8faa36f63,adzuna,"Digital Transformation Specialist for HQ, based in Geneva (Link For External Applicants)",IMPACT Initiatives,"Onex, Genf","Description We are currently looking for a Digital Transformation Specialist to lead our DT unit at HQ Job Title: Digital Transformation Specialist Location: Geneva, Switzerland (40% of remote work possible) Start Date: As soon as possible Contract Type: Open-ended Reports to: Angela Rey-Baltar, Head of HR, Logs, IT/DT MISSION To lead the digital transformation of IMPACT by ensuring robust operational support for digital platforms and supporting with execution of big data and AI strategy, in cl…",https://www.adzuna.ch/details/5555904757?utm_medium=api&utm_source=239784f1,2026-03-02,2025-12-25,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:32:28.174566
1ce7d2dcd305,adzuna,Career Opportunities: Technical Architect - Avaloq (122877),Job-Room,Schweiz,"Your team  Technology division designs and integrates software applications ranging from portfolio management systems and trading platforms to banking and corporate solutions. The division Pictet Tech is responsible for some of the Group-s key innovations as well as sustaining business operations and developing custodian and fund administration services. As an Avaloq Technical Architect within the Corporate Solutions platform, you will perform technical analyses, design technical architectures…",https://www.adzuna.ch/details/5642031416?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-23,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:32:31.573548
30939c20f344,adzuna,"Digital Transformation Specialist for HQ, based in Geneva (Internal Applicants Only)",IMPACT Initiatives,"Onex, Genf","Description We are currently looking for a Digital Transformation Specialist to lead our DT unit at HQ Job Title: Digital Transformation Specialist Location: Geneva, Switzerland (40% of remote work possible) Start Date: As soon as possible Contract Type: Open-ended Reports to: Angela Rey-Baltar, Head of HR, Logs, IT/DT Please note that this is a link for internal applicants only and applications of external candidates will be automatically rejected. MISSION To lead the digital transformation of…",https://www.adzuna.ch/details/5555894662?utm_medium=api&utm_source=239784f1,2026-03-02,2025-12-25,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:32:36.943314
31e27c193a4a,adzuna,Software Engineer (60%-100%),Faszination,"Klingnau, Zurzach","Engineering Expert Software and Algorithms (80%-100%) Minimum qualifications: M.Sc. or PhD in Physics, Computer Science or Mathematics or a related field Experience with machine learning (ML) solutions Experience coding in Python and Java with experience in data structures, algorithms, and software design Fascinated by the (energetic) optimization of building technology. Willingness to make fundamental improvements and to take the solution to the next level. English speaking Preferred qualifica…",https://www.adzuna.ch/details/4800581870?utm_medium=api&utm_source=239784f1,2026-03-02,2024-07-30,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:32:38.419375
275598765c35,adzuna,Site Reliability Engineer - Full Remote (EU only),Jobtome,Schweiz,"About the company At Jobtome - https://weare.jobtome.com/- we are building a modern, cloud-native recruitment and marketing platform used at scale across multiple countries and brands. Our systems power high-traffic job distribution, integrations with external partners, and real-time data pipelines, with a strong focus on reliability, observability, and automation. Engineering is a core function of the company: we value ownership, pragmatic decision-making, and long-term technical excellence ov…",https://www.adzuna.ch/details/5625709256?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-12,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:32:44.915498
28260e0d8964,adzuna,"Data Specialist, Full Stack Developer, AI Solutions (80%)",Square Commodities SARL,Morges,"Salary: CHF 80’000 - 90’000 per year Requirements: • Fluency in both French and English. • Bachelor of Science from EPFL or HES, with at least 2-3 years of relevant work experience. • Strong command of Excel/VBA, Python programming, and the Tableau / Tableau Prep environment. • Ability to integrate APIs (OpenAI, Gemini), automate data extraction via web scraping and basic knowledge of web frameworks (React, Vue, or Flask/Django). • Strong appreciation for user experience (UX) and user interface…",https://www.adzuna.ch/details/5650917494?utm_medium=api&utm_source=239784f1,2026-03-02,2026-03-02,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:32:53.520586
3cb47248b1aa,adzuna,Defi Associate - Labs,Re7 Capital,Schweiz,"Re7 Capital is a London based crypto-asset investment firm where we utilise our deep crypto network, knowledge of the crypto market and proprietary data infrastructure to drive investment decisions for a number of fund strategies and DeFi projects. The Re7 team is dynamic with a strong background in investment management, data science and crypto. Our DeFi Labs team are one of the highest respected curators of lending, borrowing and restaking vaults, and due to the fast growing nature of the bus…",https://www.adzuna.ch/details/5473767780?utm_medium=api&utm_source=239784f1,2026-03-02,2025-11-01,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:32:56.155285
776c667dff99,adzuna,Lead Developer / Tech Lead (AI) (SME),Randstad,Genf,"Jobdescription Lead Developer / Tech Lead (AI) (SME) Our enterprise clients are embedding AI deeply into core software systems, products, and platforms. The challenge is no longer experimentation, but engineering robust, maintainable, and scalable AI-enabled systems that can operate reliably over time. This role exists to lead the technical execution layer, ensuring AI capabilities are built into enterprise software with engineering excellence. __________________________________________________…",https://www.adzuna.ch/details/5634625077?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-18,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:32:57.998714
7d31e7f91a9e,adzuna,Infra & Data Cybersecurity (AI) (SME),Randstad,Genf,"Jobdescription Infra & Data Cybersecurity (AI) (SME) Our enterprise clients are deploying AI systems that operate on highly sensitive data, critical infrastructure, and business-critical decision flows. AI introduces new threat surfaces: data leakage, model poisoning, supply-chain attacks, inference abuse, and regulatory exposure. This role exists to secure AI environments end-to-end, from infrastructure and data to models and access layers, in enterprise and regulated contexts. _______________…",https://www.adzuna.ch/details/5634625079?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-18,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:32:59.714408
5bd77d60bb7d,adzuna,QA Engineer- Salesforce Specialist,TechBiz Global GmbH,Schweiz,"At TechBiz Global, we are providing recruitment service to our TOP clients from our portfolio. We are currently looking for a QA Engineer- Salesforce Specialist to join one of our clients ' teams for 1 year contract. If you're looking for an exciting opportunity to grow in a innovative environment, this could be the perfect fit for you. About the role: As a QA Engineer at our client’s company, you will play a key role in ensuring the quality, reliability, and performance of our Salesforce‑drive…",https://www.adzuna.ch/details/5642025662?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-23,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:33:01.501652
216e500cdfc8,adzuna,Digital Innovation Specialist 80-100% (m/f/d),Lonza,Schweiz,"The actual location of this job is in Visp , Switzerland. Relocation assistance is available for eligible candidates and their families, if needed. As a Digital Innovation Specialist (m/f/d) based in Visp, you will play a key role in driving digital transformation across the global Advanced Synthesis (ADS) network. In this position, you support the implementation of the digital strategy, advance modern OT solutions, and enable data‑driven innovation. You collaborate closely with global and site…",https://www.adzuna.ch/details/5626697273?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-12,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:33:02.912492
b2285c8d8c25,adzuna,"AI Engineer in Healthcare Startup in Zürich (remote, 80-100%)",PlaynVoice,Zürich,"We are a team of entrepreneurs, psychologists, and engineers bringing joy back to therapy. At PlaynVoice, we are reshaping mental health care by combining AI with clinical expertise to make documentation a breeze. In under 2 years, our AI scribe has gone from concept to reality, gaining 500 users in Switzerland and Germany. We are generating over 20,000 patient notes monthly. We are looking for entrepreneurs; fast, ambitious, and smart individuals who want to take care of the people who take ca…",https://www.adzuna.ch/details/5642462910?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-23,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:33:07.100592
6987a11e9f83,adzuna,AI & Business Transformation Senior Manager (100%),PricewaterhouseCoopers,Schweiz,"Line of Service Tax Industry/Sector Not Applicable Specialism Tax Products Delivery Group (TPDG) Management Level Senior Manager Job Description & Summary Your Team Do you want to shape how AI and data transform the way organisations work? Are you ready to lead end-to-end AI and data solutions that change how clients deliver their services? You will join a diverse, international team of AI, data, and subject matter specialists who work closely together, learn from each other, and bring ideas to…",https://www.adzuna.ch/details/5538330750?utm_medium=api&utm_source=239784f1,2026-03-02,2025-12-11,NOT_RELEVANT,NOT_RELEVANT,2026-03-02T16:33:09.581794
